Time	TX	txGrid	RX	rxGrid	MHz	Watts	SNR	drift	k	az	mode	k/W	spotQ	version
2026-06-06 21:18	KD3CCO	FN10cs	ON5KQ	JO10os	14.0971	10	13	0	6060	50	WSPR2	606	831	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	G0WZM/A	IO91ui	14.097096	10	-24	0	5808	50	WSPR2	581	183	
2026-06-06 21:18	KD3CCO	FN10cs	I0UVN	JN61nl	14.097096	10	-8	0	7222	56	WSPR2	722	557	WD_3.2.3-1
2026-06-06 21:18	KD3CCO	FN10cs	OK1HRA	JO60wa	14.097141	10	-2	0	6772	47	WSPR2	677	638	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	LX1LC	JN39ep	14.097097	10	8	0	6316	50	WSPR2	632	776	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	DARCT13	JN47wn	14.097097	10	0	0	6651	51	WSPR2	665	665	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	PA0SLT/5	JO33kg	14.097095	10	-11	0	6178	46	WSPR2	618	424	web-888
2026-06-06 21:18	KD3CCO	FN10cs	G4MSA	IO90au	14.097097	10	-15	0	5719	52	WSPR2	572	327	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	DF7PNX	JN49av	14.097097	10	-16	0	6412	50	WSPR2	641	348	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	LU8MIL	FF57	14.097096	10	-21	0	8199	172	WSPR2	820	328	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DN9DSF	JN59mu	14.097097	10	-20	0	6604	48	WSPR2	660	283	web-888
2026-06-06 21:18	KD3CCO	FN10cs	G0FCH	IO91cn	14.097042	10	-15	0	5703	51	WSPR2	570	326	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	PA0SLT/4	JO33kg	14.097098	10	-10	0	6178	46	WSPR2	618	441	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DK0ABT	JN49pb	14.097083	10	3	0	6534	50	WSPR2	653	709	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	PA0RDT	JO11tm	14.097097	10	-9	0	6054	49	WSPR2	605	449	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	K5VW	DM72su	14.097096	10	-25	0	2520	258	WSPR2	252	72	web-888
2026-06-06 21:18	KD3CCO	FN10cs	N4TTN	FM05pm	14.097097	10	-4	0	589	188	WSPR2	59	52	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	KS0TRADE	KO11if	14.097097	10	-15	0	7227	43	WSPR2	723	413	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	M0WHU	JO01in	14.097096	10	-24	0	5865	50	WSPR2	587	184	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	HZ1SF	LL34hq	14.097097	10	-21	0	10749	49	WSPR2	1075	430	web-888
2026-06-06 21:18	KD3CCO	FN10cs	TI0RC	EJ79xw	14.097097	10	-14	0	3483	192	WSPR2	348	209	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	VE4ACE	EN19ku	14.097095	10	-7	0	1810	310	WSPR2	181	145	web-888
2026-06-06 21:18	KD3CCO	FN10cs	EA3IOT	JN11ep	14.097096	10	-5	0	6444	60	WSPR2	644	552	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DB1UJ-1	JO41jr	14.097097	10	-5	0	6368	47	WSPR2	637	546	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	HB9DSE	JN37wb	14.097097	10	-6	0	6545	53	WSPR2	655	543	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	VE4ACE	EN19ku	14.097097	10	-6	0	1810	310	WSPR2	181	150	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	N4JJS	FM05pn	14.097097	10	-22	0	585	188	WSPR2	59	22	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	N9AWU	EM69sm	14.097096	10	3	0	749	262	WSPR2	75	81	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DL6OW-MH	JO31kk	14.097155	10	-9	0	6263	48	WSPR2	626	465	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	DG1ATN	JO50kq	14.097094	10	-24	0	6550	48	WSPR2	655	206	web-888
2026-06-06 21:18	KD3CCO	FN10cs	G0BZB-SWL	IO84sx	14.097105	10	-9	0	5543	47	WSPR2	554	412	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	WO2S	FM05pv	14.097096	10	-3	0	548	189	WSPR2	55	50	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	G3VPW	IO91gp	14.097097	10	-8	0	5721	50	WSPR2	572	441	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	F1UBL	JN08xs	14.097097	10	3	0	6066	53	WSPR2	607	659	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	G4AHG	IO81ok	14.097056	10	-12	0	5642	51	WSPR2	564	371	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	GW0KIG	IO81hr	14.097097	10	-18	0	5594	51	WSPR2	559	272	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	OZ1KVB	JO44vv	14.097097	10	-18	0	6277	44	WSPR2	628	305	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	DA1VID	JO31qn	14.097098	10	-5	0	6288	48	WSPR2	629	539	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	G4FUI	IO84pp	14.097097	10	-22	0	5538	47	WSPR2	554	206	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	KJ6EI/VE7	CN88fu	14.097096	10	-14	0	3660	300	WSPR2	366	220	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	VE4KRK	EN19gu	14.097096	10	0	0	1831	310	WSPR2	183	183	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	KD5QLM	EM13lb	14.097096	10	-10	0	1908	249	WSPR2	191	136	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DL6OW-WTM	JO33uo	14.097055	10	-22	0	6214	46	WSPR2	621	231	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	OE2WNL	JN67kk	14.097097	10	-18	0	6854	50	WSPR2	685	333	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DL0BR/1	JO43jb	14.097097	10	-18	0	6304	46	WSPR2	630	306	web-888
2026-06-06 21:18	KD3CCO	FN10cs	G4WNC-2	IO90cu	14.097096	10	-14	0	5730	51	WSPR2	573	344	web-888
2026-06-06 21:18	KD3CCO	FN10cs	AC1BC	FN42lh	14.097097	10	-12	0	587	71	WSPR2	59	39	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	PA0SLT/J	JO21jo	14.097095	10	-15	0	6124	49	WSPR2	612	350	web-888
2026-06-06 21:18	KD3CCO	FN10cs	DL1BAJ	JO43ap	14.097096	10	-14	0	6232	45	WSPR2	623	374	web-888
2026-06-06 21:18	KD3CCO	FN10cs	SQ3H	JO82kq	14.097096	10	-10	0	6803	44	WSPR2	680	486	web-888
2026-06-06 21:18	KD3CCO	FN10cs	PA11568	JO21ah	14.097096	10	-25	0	6089	49	WSPR2	609	174	web-888
2026-06-06 21:18	KD3CCO	FN10cs	VA3HBK	EN96wu	14.097096	10	4	0	702	345	WSPR2	70	78	web-888
2026-06-06 21:18	KD3CCO	FN10cs	VA3ROM-1	EN58jk	14.097096	10	-4	0	1240	317	WSPR2	124	110	web-888
2026-06-06 21:18	KD3CCO	FN10cs	G7ELK	IO90jv	14.097096	10	-19	0	5767	51	WSPR2	577	264	web-888
2026-06-06 21:18	KD3CCO	FN10cs	KG5VWO	EM40oh	14.097096	10	-2	0	1650	229	WSPR2	165	156	web-888
2026-06-06 21:18	KD3CCO	FN10cs	AC0ZW	DM79ju	14.097096	10	-11	0	2317	277	WSPR2	232	159	web-888
2026-06-06 21:18	KD3CCO	FN10cs	K4DDI	EL95ux	14.097096	10	5	0	1661	189	WSPR2	166	190	web-888
2026-06-06 21:18	KD3CCO	FN10cs	HB9VQQ/RS	JN47kh	14.097099	10	5	0	6599	52	WSPR2	660	754	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	DL4ZBE	JO40ba	14.097096	10	-4	0	6411	49	WSPR2	641	568	WD_3.3.2-1
2026-06-06 21:18	KD3CCO	FN10cs	EB5TC	IM99tk	14.097091	10	-15	0	6356	64	WSPR2	636	363	
2026-06-06 21:18	KD3CCO	FN10cs	WA5DJJ	DM62ph	14.097096	10	-4	0	2734	259	WSPR2	273	242	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	OE9GHV	JN47wk	14.097097	10	9	0	6658	51	WSPR2	666	837	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	VE3EID	FN05gk	14.097151	10	11	0	536	346	WSPR2	54	71	CWSL_DIGI
2026-06-06 21:18	KD3CCO	FN10cs	KX4AZ/A	EM83hw	14.097096	10	-3	0	906	215	WSPR2	91	83	WD_3.3.2-1
2026-06-06 21:18	KD3CCO	FN10cs	KD7EFG-1	DN31uo	14.097096	10	0	0	2869	283	WSPR2	287	287	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	HB9VQQ/KE	JN47kh	14.097097	10	1	0	6599	52	WSPR2	660	679	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	OE9TAV	JN47tk	14.097096	10	1	0	6642	51	WSPR2	664	683	WD_3.2.3-1
2026-06-06 21:18	KD3CCO	FN10cs	G4ZFQ	IO90ir	14.097096	10	-2	0	5768	51	WSPR2	577	544	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	WA5LRU	EM34tr	14.09709	10	-14	0	1445	247	WSPR2	145	87	
2026-06-06 21:18	KD3CCO	FN10cs	OE3GBB/Q	JN87aq	14.097096	10	2	0	7042	49	WSPR2	704	744	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	EA1FAQ	IN71pn	14.097152	10	-2	0	5923	63	WSPR2	592	558	v1.2.113
2026-06-06 21:18	KD3CCO	FN10cs	AF7KR	DM45dg	14.097099	10	-2	0	3014	269	WSPR2	301	284	WD_3.3.2-1
2026-06-06 21:18	KD3CCO	FN10cs	W1PJE	FN42dk	14.0971	10	0	0	539	68	WSPR2	54	54	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	K9DZT	EN52wx	14.097096	10	-1	0	889	289	WSPR2	89	86	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	WA7LNW	DM37gd	14.097111	10	-4	0	3089	274	WSPR2	309	274	RP122-16
2026-06-06 21:18	KD3CCO	FN10cs	OK2IP/P	JN89gd	14.097095	10	-10	0	6987	47	WSPR2	699	499	RP122-16
2026-06-06 21:18	KD3CCO	FN10cs	K5MO	FM05	14.097098	10	9	0	598	191	WSPR2	60	75	WD_3.2.3
2026-06-06 21:18	KD3CCO	FN10cs	KB9AMG	EN52tx	14.097104	10	7	0	909	289	WSPR2	91	109	1.6.1-deve
2026-06-06 21:18	KD3CCO	FN10cs	N6GN4	DN70ll	14.097096	10	-17	0	2291	278	WSPR2	229	118	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KB7GF	DN06ta	14.097101	10	-9	0	3294	294	WSPR2	329	244	WD_3.2.3
2026-06-06 21:18	KD3CCO	FN10cs	HB9VQQ/RE	JN47kh	14.097102	10	2	0	6599	52	WSPR2	660	698	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	MW7SIF	IO72wo	14.097097	10	-19	0	5515	50	WSPR2	552	252	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	VE6FT	DO24ka	14.097096	10	-3	0	3123	311	WSPR2	312	285	web-888
2026-06-06 21:18	KD3CCO	FN10cs	VK5ARG	PF95ht	14.097097	10	-6	0	16744	271	WSPR2	1674	1387	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	WA2N	EM85ll	14.097096	10	-17	0	746	220	WSPR2	75	39	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	DK8FT	JN58oe	14.097096	10	-1	0	6704	50	WSPR2	670	651	
2026-06-06 21:18	KD3CCO	FN10cs	K1YZY	FN41xr	14.097077	10	5	0	656	78	WSPR2	66	75	2.0_r1714
2026-06-06 21:18	KD3CCO	FN10cs	PA1JMS	JO21cx	14.097097	10	-14	0	6071	48	WSPR2	607	364	
2026-06-06 21:18	KD3CCO	FN10cs	K6VZK	DM13nh	14.097096	10	-3	0	3536	269	WSPR2	354	324	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KP4MD	CM98iq	14.097096	10	-13	0	3689	281	WSPR2	369	232	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	W1XP	FN42fo	14.097096	10	-5	0	557	66	WSPR2	56	48	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KK4NLK	EM84bf	14.097112	10	-10	0	903	218	WSPR2	90	64	v1.2.102
2026-06-06 21:18	KD3CCO	FN10cs	N5TNL	EM25ui	14.097096	10	-18	0	1562	253	WSPR2	156	76	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	K9TRV-5	EN82bi	14.097099	10	21	0	536	291	WSPR2	54	86	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	DJ6DK	JN48fw	14.097112	10	4	0	6487	50	WSPR2	649	723	2.7.0-rc3
2026-06-06 21:18	KD3CCO	FN10cs	N1DQ-1	FN42hn	14.097096	10	-4	0	569	67	WSPR2	57	50	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	G3VGZ	IO94im	14.097096	10	-16	0	5629	47	WSPR2	563	306	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	W1CK-1	DM13ie	14.097096	10	-8	0	3577	269	WSPR2	358	276	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	DP0POL	JO43gn	14.097122	10	-11	0	6266	45	WSPR2	627	430	
2026-06-06 21:18	KD3CCO	FN10cs	EA8BFK	IL38bo	14.097096	10	8	0	5868	82	WSPR2	587	721	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	HB9VQQ/RL	JN47kh	14.097097	10	1	0	6599	52	WSPR2	660	679	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	OE3GBB/P	JN87aq	14.097096	10	2	0	7042	49	WSPR2	704	744	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	K9TRV	EN82bi	14.097097	10	20	0	536	291	WSPR2	54	85	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	DC1RDB	JN58ss	14.097096	10	-14	0	6694	49	WSPR2	669	401	RP122-16
2026-06-06 21:18	KD3CCO	FN10cs	G4HZX	IO91xk	14.097096	10	0	0	5821	50	WSPR2	582	582	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	AC0G	EM38ww	14.097096	10	5	0	1239	265	WSPR2	124	142	WD_4.0
2026-06-06 21:18	KD3CCO	FN10cs	W1CK	DM13ie	14.097096	10	-8	0	3577	269	WSPR2	358	276	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KJ6MKI	CM88oi	14.097096	10	-24	0	3825	281	WSPR2	383	120	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	N3FKZ	EM13qc	14.097104	10	-15	0	1873	249	WSPR2	187	107	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	DG7SFI-2	JO54ed	14.097092	10	-18	0	6347	44	WSPR2	635	308	
2026-06-06 21:18	KD3CCO	FN10cs	PD0OHW	JO33lc	14.097096	10	-2	0	6191	46	WSPR2	619	584	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	PA2JH	JO22xk	14.097088	10	-16	0	6160	47	WSPR2	616	334	
2026-06-06 21:18	KD3CCO	FN10cs	W7WKR-2	CN98pi	14.097098	10	-20	0	3455	299	WSPR2	346	148	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	K9TRV-2	EN82bi	14.097098	10	22	0	536	291	WSPR2	54	88	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	N6GN5	DN70ll	14.097096	10	-14	0	2291	278	WSPR2	229	137	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KG0D	CN88ka	14.097101	10	-1	0	3636	298	WSPR2	364	354	SparkSDR
2026-06-06 21:18	KD3CCO	FN10cs	NM1Z	FN41qp	14.097094	10	-9	0	607	78	WSPR2	61	45	
2026-06-06 21:18	KD3CCO	FN10cs	DK4RW/1	JO40oe	14.097096	10	6	0	6471	49	WSPR2	647	758	
2026-06-06 21:18	KD3CCO	FN10cs	HB9GZW	JN47bj	14.0971	10	-11	0	6545	52	WSPR2	655	449	WD_3.1.7
2026-06-06 21:18	KD3CCO	FN10cs	KQ9RSS	EM59nu	14.097093	10	15	0	945	267	WSPR2	95	136	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	G8LCO	IO91vu	14.097122	10	-12	0	5794	50	WSPR2	579	380	
2026-06-06 21:18	KD3CCO	FN10cs	G4HZX/L	IO91xk	14.097096	10	-7	0	5821	50	WSPR2	582	466	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	WA0WRG	EN35lc	14.097147	10	-2	0	1329	296	WSPR2	133	125	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	DD5XX	JN48ps	14.097112	10	1	0	6549	50	WSPR2	655	674	
2026-06-06 21:18	KD3CCO	FN10cs	W1BW	FN54nh	14.097097	10	-1	0	829	59	WSPR2	83	81	
2026-06-06 21:18	KD3CCO	FN10cs	DL4EAI	JO31je	14.097095	10	-21	0	6269	49	WSPR2	627	251	v1.2.53
2026-06-06 21:18	KD3CCO	FN10cs	K9TRV-4	EN82bi	14.097096	10	21	0	536	291	WSPR2	54	86	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	DK8FT/A	JN58oe	14.097098	10	-7	0	6704	50	WSPR2	670	536	RP125-14
2026-06-06 21:18	KD3CCO	FN10cs	HB9VQQ	JN47kh	14.097099	10	5	0	6599	52	WSPR2	660	754	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	PI4THT	JO32kf	14.097103	10	-6	0	6226	47	WSPR2	623	516	0.6
2026-06-06 21:18	KD3CCO	FN10cs	G4LCM	IO81xv	14.097029	10	-9	0	5674	50	WSPR2	567	421	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	N5MN	EM10dr	14.09711	10	-13	0	2108	244	WSPR2	211	133	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	SWL/HU1UB	JO21jn	14.097091	10	-19	0	6126	49	WSPR2	613	280	WD_3.3.2-1
2026-06-06 21:18	KD3CCO	FN10cs	DJ2DS-1	JO33sn	14.097097	10	-18	0	6206	46	WSPR2	621	302	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	W1EUJ	DM13nh	14.097096	10	-6	0	3536	269	WSPR2	354	293	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KX4AZ/T	EN74gc	14.097096	10	18	0	730	303	WSPR2	73	111	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	VY0ERC	ER60tb	14.097103	10	-15	0	4384	358	WSPR2	438	250	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	KM0R	DM43eh	14.097097	10	-22	0	3094	265	WSPR2	309	115	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	N0QBH	EN25lf	14.097097	10	-2	0	1484	295	WSPR2	148	140	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	PI4RSZ	JO21hp	14.097165	10	-5	0	6111	49	WSPR2	611	524	WD_3.3.2-1
2026-06-06 21:18	KD3CCO	FN10cs	HA5GB	JN97ba	14.097186	10	-18	0	7214	48	WSPR2	721	350	RP125-14
2026-06-06 21:18	KD3CCO	FN10cs	VE3PRO	EN93hk	14.097092	10	-4	0	419	316	WSPR2	42	37	2.5.4
2026-06-06 21:18	KD3CCO	FN10cs	KD8UTJ	EL98pj	14.097116	10	-12	0	1401	192	WSPR2	140	92	v1.3.0-dev
2026-06-06 21:18	KD3CCO	FN10cs	KK7IXU	CN88no	14.097096	10	-12	0	3613	299	WSPR2	361	237	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	AC0G/ND	EN16ov	14.097096	10	-5	0	1664	300	WSPR2	166	142	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	VK7JJ	QE38lr	14.097096	10	-12	0	16303	254	WSPR2	1630	1071	WD_3.3.2-2
2026-06-06 21:18	KD3CCO	FN10cs	9A1FER	JN75xt	14.097123	10	-14	0	7149	51	WSPR2	715	429	2.7.0-rc3
2026-06-06 21:18	KD3CCO	FN10cs	W7EL	CN85ol	14.097113	10	-9	0	3641	294	WSPR2	364	270	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	DL3TU	JN48mm	14.097119	10	0	0	6546	51	WSPR2	655	655	
2026-06-06 21:18	KD3CCO	FN10cs	G6UZT	IO82vb	14.097097	10	-17	0	5657	50	WSPR2	566	291	3.1.0
2026-06-06 21:18	KD3CCO	FN10cs	HK4RAU	FJ25	14.097097	10	-14	0	3934	175	WSPR2	393	236	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	EA8/DF4UE	IL38bp	14.097096	10	-1	0	5866	82	WSPR2	587	570	UberSDR
2026-06-06 21:18	KD3CCO	FN10cs	M9PSY	IO86ha	14.097096	10	-17	0	5456	45	WSPR2	546	281	UberSDR
2026-06-06 21:18	KD3CCO	FN10cs	W2ADW	CN87kk	14.097102	10	-10	0	3641	297	WSPR2	364	260	3.0.1
2026-06-06 21:18	KD3CCO	FN10cs	M9PSY-2	IO86ha	14.097096	10	-26	0	5456	45	WSPR2	546	140	UberSDR
2026-06-06 21:18	KD3CCO	FN10cs	DF8OE	JO42jr	14.097148	10	-23	0	6320	46	WSPR2	632	217	
2026-06-06 21:18	KD3CCO	FN10cs	EI4ACB	IO62xx	14.097203	10	-21	0	5380	50	WSPR2	538	215	RP125-14
2026-06-06 21:18	KD3CCO	FN10cs	KR4CSE	EM70de	14.0971	10	2	0	1377	214	WSPR2	138	146	3.0.0
2026-06-06 21:18	KD3CCO	FN10cs	IU0OQM	JN62	14.097091	10	-10	0	7150	55	WSPR2	715	511	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	PA5KT-15	JO11wl	14.097092	10	-9	0	6071	49	WSPR2	607	451	CWSL_DIGI
2026-06-06 21:18	KD3CCO	FN10cs	K4FMH	EM52aa	14.0971	10	-1	0	1458	232	WSPR2	146	142	v1.2.49
2026-06-06 21:18	KD3CCO	FN10cs	NJ6N	DM13dm	14.097108	10	-8	0	3596	270	WSPR2	360	278	v1.2.115
2026-06-06 21:18	KD3CCO	FN10cs	KF8EEZ	EM79vr	14.097108	10	8	0	557	260	WSPR2	56	69	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	YU1DGH	KN03wh	14.097132	10	-6	0	7692	50	WSPR2	769	637	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	HA3PG	JN96db	14.097152	10	-22	0	7284	49	WSPR2	728	270	v1.2.115
2026-06-06 21:18	KD3CCO	FN10cs	KK4GKF	CN87us	14.097097	10	-22	0	3576	298	WSPR2	358	133	v1.2.113
2026-06-06 21:18	KD3CCO	FN10cs	OH3FR	KP20	14.09712	10	-17	0	6775	33	WSPR2	678	349	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	OE1ELW/8	JN66ro	14.097105	10	-3	0	6940	51	WSPR2	694	635	3.0.1
2026-06-06 21:18	KD3CCO	FN10cs	DL2ZZ	JO31lo	14.097096	10	-2	0	6260	48	WSPR2	626	590	
2026-06-06 21:18	KD3CCO	FN10cs	HB9TUP	JN36qx	14.097105	10	-4	0	6516	53	WSPR2	652	577	3.0.1
2026-06-06 21:18	KD3CCO	FN10cs	W4MXZ	FM17jo	14.097103	10	8	0	356	172	WSPR2	36	44	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	GM0DHD	IO85gw	14.097098	10	1	0	5453	46	WSPR2	545	561	3.0.0-rc1
2026-06-06 21:18	KD3CCO	FN10cs	KC1VTJ	FN42kk	14.097101	10	-15	0	584	69	WSPR2	58	33	v1.2.96
2026-06-06 21:18	KD3CCO	FN10cs	TA4/G8SCU	KM56vo	14.09709	10	-8	0	8818	50	WSPR2	882	680	SparkSDR
2026-06-06 21:18	KD3CCO	FN10cs	F5178SWL	JN37km	14.09711	10	-22	0	6455	52	WSPR2	646	240	v1.2.115
2026-06-06 21:18	KD3CCO	FN10cs	AA0O	EL87pq	14.09713	10	-15	1	1523	199	WSPR2	152	87	CWSL_DIGI
2026-06-06 21:18	KD3CCO	FN10cs	G0KTN	IO81ti	14.097114	10	-7	0	5673	51	WSPR2	567	454	SparkSDR
2026-06-06 21:18	KD3CCO	FN10cs	DC7TO	JO62qk	14.097096	10	-25	0	6611	45	WSPR2	661	189	RP_3.10
2026-06-06 21:18	KD3CCO	FN10cs	LA1ZM	JO38ig	14.097098	10	0	0	5959	41	WSPR2	596	596	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	W4BLD	EL98gw	14.09718	10	-12	0	1357	195	WSPR2	136	89	2.2.159
2026-06-06 21:18	KD3CCO	FN10cs	K7LEN	DN17ni	14.097097	10	-9	0	3172	297	WSPR2	317	235	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	KD9JWC	FN34tx	14.098631	10	-12	0	643	42	WSPR2	64	42	2.7.0
2026-06-06 21:18	KD3CCO	FN10cs	SA6BSS/HL	JO68sc	14.097094	10	-19	0	6334	39	WSPR2	633	289	SparkSDR
2026-06-06 21:18	KD3CCO	FN10cs	KE0CGB	EM27xp	14.097104	10	-7	0	1440	261	WSPR2	144	115	v1.2.103
2026-06-06 21:18	KD3CCO	FN10cs	GI3VAF	IO74	14.097112	10	-19	0	5398	48	WSPR2	540	247	2.2.2
2026-06-06 21:18	KD3CCO	FN10cs	F1JSC	JN03ge	14.097098	10	-19	0	6232	59	WSPR2	623	285	2.2.159
2026-06-06 21:18	KD3CCO	FN10cs	WA9FIO	EN43jt	14.097103	10	7	0	1153	291	WSPR2	115	138	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	F5HNK	JN08xq	14.097105	10	-17	0	6070	53	WSPR2	607	312	2.6.1
2026-06-06 21:18	KD3CCO	FN10cs	EA5JTTSWL	IM99kp	14.097093	10	-19	0	6289	64	WSPR2	629	288	
2026-06-06 21:18	KD3CCO	FN10cs	VE1VDM	FN85ii	14.097134	10	-10	0	1281	62	WSPR2	128	91	2.2.159
2026-06-06 21:18	KD3CCO	FN10cs	DN9NOX	JN59jo	14.09711	10	-30	0	6602	49	WSPR2	660	94	2.7.0-rc3
2026-06-06 21:18	KD3CCO	FN10cs	OZ7IT	JO65df	14.097096	10	3	0	6405	42	WSPR2	641	696	2.5.2
2026-06-06 21:18	KD3CCO	FN10cs	DL1ECN-1	JO32uo	14.09716	10	-18	0	6260	47	WSPR2	626	304	1.4A Kiwi
2026-06-06 21:18	KD3CCO	FN10cs	F4VTQ/R	JN28ux	14.097096	10	-23	0	6305	51	WSPR2	631	216	RP122-16
2026-06-06 21:18	KD3CCO	FN10cs	DK8JP/1	JO31gk	14.097103	10	-23	0	6242	48	WSPR2	624	214	
